# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5072650191246852,2.29612448119006,0.3486187026867982,-0.398764020157362,0.5072650191246855,1.000000000000007,-0.05004585149294696,90.0,-1.4666311924595923,0.0
 0.5149964355279358,2.300076144451631,0.34859041757981263,-0.41010315661626306,0.5149964355279361,1.0,-0.04979725075860366,90.0,-1.4812657924221693,0.0
 0.5226028675261216,2.304022252005222,0.3485613962010617,-0.42137030413756105,0.5226028675261218,1.0,-0.04955276291991898,90.0,-1.49545871898431,0.0
 0.5300894658807583,2.307962682049776,0.34853164655349944,-0.4325662029225361,0.5300894658807586,1.0,-0.04931234486683473,90.0,-1.5092331127472092,0.0
 0.5374610118540417,2.3118973127842364,0.3485011766400798,-0.4436915841975538,0.5374610118540419,1.0,-0.04907595044251014,90.0,-1.5226106455194388,0.0
 0.544721952925422,2.315826022407544,0.3484699944637566,-0.4547471703693267,0.5447219529254222,1.0,-0.048843537317553164,90.0,-1.5356116541637397,0.0
 0.5518764341898957,2.319748689118644,0.34843810802748404,-0.4657336751785487,0.5518764341898958,0.9999999999999845,-0.04861506477509219,90.0,-1.5482552619508632,0.0
 0.5589283260593256,2.323665191116477,0.348405525334216,-0.47665180387210204,0.5589283260593257,1.0,-0.04839049615372572,90.0,-1.5605594789841364,0.0
 0.5658812487852105,2.327575406599987,0.3483722543869064,-0.4875022533386259,0.5658812487852106,1.0,-0.04816978693897849,90.0,-1.572541299715696,0.0
 0.5727385942374654,2.331479213768116,0.3483383031885092,-0.4982857122687144,0.5727385942374655,1.0,-0.04795290142970326,90.0,-1.5842167849197857,0.0
 0.5795035453053344,2.3353764908198076,0.3483036797419785,-0.5090028612995935,0.5795035453053345,1.0,-0.04773980452305885,90.0,-1.595601138177806,0.0
 0.5861790932301333,2.3392671159540033,0.3482683920502681,-0.519654373166363,0.5861790932301334,1.0,-0.04753045799066666,90.0,-1.6067087710661436,0.0
 0.5927680531330056,2.343150967369647,0.34823244811633214,-0.5302409128345111,0.5927680531330057,1.0,-0.04732483033963703,90.0,-1.6175533682334235,0.0
 0.5992730779621364,2.3470279232656805,0.3481958559431245,-0.5407631376573137,0.5992730779621365,1.0,-0.04712288571689413,90.0,-1.628147938344356,0.0
 0.6056966710516705,2.3508978618410468,0.34815862353359917,-0.5512216975028016,0.6056966710516706,1.0,-0.046924593904626735,90.0,-1.6385048664891368,0.0
 0.6120411974574967,2.3547606612946885,0.3481207588907101,-0.5616172348943168,0.6120411974574969,1.0,-0.04672992282525308,90.0,-1.6486359598774871,2.2673168902384068e-12
 0.6183088942123636,2.358616199825549,0.3480822700174112,-0.5719503851499976,0.6183088942123637,1.0,-0.04653884103498951,90.00000000000001,-1.6585524875043085,-4.589338992947671e-12
 0.6245018796235696,2.3624643556325706,0.34804316491665666,-0.5822217765088313,0.6245018796235697,1.0,-0.04635132168490729,89.99999999999999,-1.6682652213117188,2.3219280567138798e-12
 0.6306221617202139,2.3663050069146956,0.3480034515914002,-0.5924320302752798,0.630622161720214,1.0,-0.04616733341594152,90.0,-1.6777844660736925,0.0
 0.636671645943134,2.370138031870867,0.34796313804459594,-0.6025817609322529,0.636671645943134,0.9999999999999817,-0.045986852202694745,90.0,-1.6871200960148116,2.3761999343584503e-12
 0.6426521421588444,2.373963308700028,0.34792223227919783,-0.6126715762819185,0.6426521421588444,1.0,-0.04580985084521746,90.00000000000001,-1.6962815816967551,-2.403230947405675e-12
 0.6485653710686763,2.3777807156011206,0.3478807422981598,-0.6227020775700232,0.6485653710686763,1.0,-0.045636304268754674,90.0,-1.7052780164862256,0.0
 0.6544129700756177,2.381590130773087,0.34783867610443586,-0.632673859605787,0.6544129700756177,1.0,-0.04546618684158792,90.0,-1.7141181434704578,2.457125351482443e-12
 0.6601964986638634,2.3853914324148717,0.34779604170097994,-0.6425875108921791,0.6601964986638635,1.000000000000019,-0.0452994807174011,90.00000000000001,-1.7228103762936804,-2.4840049188855907e-12
 0.6659174433396,2.3891844987254163,0.34775284709074605,-0.6524436137417402,0.6659174433396001,1.0,-0.0451361578451424,90.0,-1.7313628224073923,0.0
 0.6715772221759675,2.3929692079036635,0.34770910027668817,-0.662242744402075,0.6715772221759676,1.0,-0.044976202260067946,90.0,-1.739783301608943,0.0
 0.6771771890002292,2.3967454381485553,0.34766480926176024,-0.6719854731724896,0.6771771890002293,1.0,-0.04481959049983423,90.0,-1.74807936521214,0.0
 0.6827186372569637,2.4005130676590363,0.34761998204891614,-0.6816723645234779,0.6827186372569638,1.0,-0.04466630430620811,90.0,-1.756258311734547,0.0
 0.6882028035773504,2.4042719746340477,0.34757462664111005,-0.6913039772065919,0.6882028035773505,1.0,-0.04451632793295954,90.0,-1.7643272069110298,0.0
 0.6936308710814192,2.408022037272533,0.3475287510412958,-0.70088086438497,0.6936308710814194,1.0000000000000204,-0.04436964379319208,90.0,-1.7722928931804256,0.0
 0.6990039724372323,2.411763133773434,0.34748236325242743,-0.7104035737322157,0.6990039724372324,0.9999999999999793,-0.04422623234059192,90.0,-1.78016200798118,0.0
 0.7043231926985013,2.4154951423356943,0.34743547127745883,-0.7198726475534105,0.7043231926985014,1.0,-0.044086082580414784,90.0,-1.7879409953053698,0.0
 0.7095895719399097,2.4192179411582564,0.347388083119344,-0.7292886228959498,0.7095895719399099,1.000000000000021,-0.043949180222132525,90.0,-1.7956361181799811,0.0
 0.7148041077074673,2.4229314084400624,0.347340206781037,-0.7386520316597175,0.7148041077074675,1.0,-0.043815512135727826,90.0,-1.8032534718796709,0.0
 0.7199677572995057,2.4266354223800564,0.34729185026549164,-0.7479634007141308,0.7199677572995059,1.0,-0.043685066393452265,90.0,-1.8107989911158922,0.0
 0.7250814398923647,2.4303298611771798,0.34724302157566206,-0.7572232519941668,0.725081439892365,1.0,-0.04355783231393866,90.0,-1.8182784664777092,0.0
 0.7301460385235022,2.4340146030303753,0.3471937287145021,-0.7664321026265167,0.7301460385235025,1.0,-0.04343380050877203,90.0,-1.8256975479514832,2.83289975732916e-12
 0.7351624019435055,2.4376895261385867,0.3471439796849658,-0.7755904650220501,0.7351624019435057,1.0,-0.043312959691573526,90.00000000000001,-1.833061759668188,-2.8599343361518955e-12
 0.740131346347426,2.4413545087007558,0.3470937824900071,-0.784698846994794,0.7401313463474262,1.0,-0.043195303103763606,90.0,-1.8403765054528927,0.0
 0.7450536569949004,2.4450094289158257,0.34704314513258,-0.7937577518629466,0.7450536569949007,1.0,-0.04308082874404831,90.0,-1.8476470788854753,0.0
 0.7499300897276354,2.448654164982739,0.3469920756156385,-0.802767678556966,0.7499300897276358,1.0000000000000229,-0.04296952788983467,90.0,-1.8548786720611,0.0
 0.7547613723920823,2.452288595100438,0.3469405819421364,-0.8117291217299469,0.7547613723920826,1.0,-0.042861394855297406,90.0,-1.8620763795699777,-2.9687378675301327e-12
 0.7595482061744212,2.4559125974678664,0.34688867211502794,-0.8206425718489678,0.7595482061744215,1.0,-0.04275642542931241,89.99999999999999,-1.8692452143245335,2.9961359708789005e-12
 0.764291266854352,2.4595260502839658,0.3468363541372669,-0.8295085153261794,0.7642912668543523,1.0,-0.042654622129816765,90.0,-1.8763901035689452,0.0
 0.7689912059836385,2.46312883174768,0.34678363601180723,-0.838327434595749,0.7689912059836388,1.0,-0.042555980556767355,90.0,-1.8835159055845712,0.0
 0.7736486519948224,2.466720820057951,0.346730525741603,-0.8470998082372152,0.7736486519948226,0.9999999999999761,-0.04246050136621616,90.0,-1.8906274116203148,-3.0789020234895853e-12
 0.7782642112450955,2.4703018934137213,0.3466770313296082,-0.8558261110757392,0.7782642112450957,1.0,-0.042368186956228945,89.99999999999999,-1.897729353070336,3.1067017813602587e-12
 0.7828384689998839,2.4738719300139342,0.34662316077877675,-0.8645068142855108,0.7828384689998841,1.0,-0.04227903610834818,90.0,-1.9048264086301032,3.134617350477038e-12
 0.7873719903603266,2.477430808057532,0.3465689220920626,-0.8731423854969708,0.7873719903603267,0.9999999999999755,-0.042193058411584286,90.00000000000001,-1.9119232090759775,-3.162654924986878e-12
 0.7918653211385053,2.480978405743458,0.3465143232724197,-0.8817332888978261,0.7918653211385054,1.0,-0.042110250771097056,90.0,-1.9190243452454767,0.0
 0.7963189886839546,2.4845146012706545,0.34645937232280216,-0.8902799853431729,0.7963189886839547,1.0,-0.042030626641146075,90.0,-1.9261343731478464,0.0
 0.8007335026647173,2.4880392728380643,0.3464040772461638,-0.8987829324622618,0.8007335026647174,1.0,-0.04195419041491931,90.0,-1.933257817317722,0.0
 0.8051093558059492,2.4915522986446295,0.34634844604545867,-0.9072425847549827,0.8051093558059493,1.0,-0.0418809502948003,90.0,-1.935092573199734,0.0
